renovation_type,bedrooms_to_reno,bathrooms_to_reno,sqft_renovated,sqft_to_add,material_grade,structural_changes,property_size,location,renovation_cost,pre_renovation_cost
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 219, ""Other/Custom"": 163}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 147, ""Other/Custom"": 84}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""High-end""}}","[""No"", ""Yes""]",757,Rochdale,47917.57,122255.5
"[""Full renovation""]",5,3,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 1034}}","{""bedrooms"": [0, 0, 0, 0, 0], ""bathrooms"": [0, 0, 0], ""other"": {""Full renovation"": 113}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Budget-friendly""}}","[""Yes""]",1361,Bury,240282.74,234772.5
"[""Bathroom""]",0,3,"{""bedrooms"": [], ""bathrooms"": [76, 60, 54], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [30, 64, 119], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""Budget-friendly"", ""Budget-friendly""], ""other"": {}}","[""No"", ""Yes"", ""Yes""]",1496,Ashton-under-Lyne,80221.88,241230.0
"[""Bedroom"", ""Bathroom"", ""Living room""]",2,2,"{""bedrooms"": [218, 172], ""bathrooms"": [89, 88], ""other"": {""Living room"": 225}}","{""bedrooms"": [50, 13], ""bathrooms"": [20, 31], ""other"": {""Living room"": 127}}","{""bedrooms"": [""High-end"", ""Budget-friendly""], ""bathrooms"": [""High-end"", ""High-end""], ""other"": {""Living room"": ""Mid-range""}}","[""Yes"", ""Yes"", ""Yes"", ""Yes"", ""No""]",1177,Oldham,147090.2,176550.0
"[""Bedroom"", ""Bathroom""]",3,2,"{""bedrooms"": [216, 86, 130], ""bathrooms"": [55, 94], ""other"": {}}","{""bedrooms"": [218, 47, 194], ""bathrooms"": [12, 100], ""other"": {}}","{""bedrooms"": [""High-end"", ""High-end"", ""Mid-range""], ""bathrooms"": [""Mid-range"", ""High-end""], ""other"": {}}","[""Yes"", ""No"", ""Yes"", ""No"", ""Yes""]",1714,Trafford,215382.35,501345.0
"[""Bathroom"", ""Kitchen""]",0,1,"{""bedrooms"": [], ""bathrooms"": [89], ""other"": {""Kitchen"": 336}}","{""bedrooms"": [], ""bathrooms"": [66], ""other"": {""Kitchen"": 287}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly""], ""other"": {""Kitchen"": ""Mid-range""}}","[""Yes"", ""Yes""]",1222,Chorlton,56326.14,415480.0
"[""Bathroom"", ""Living room""]",0,3,"{""bedrooms"": [], ""bathrooms"": [98, 48, 60], ""other"": {""Living room"": 229}}","{""bedrooms"": [], ""bathrooms"": [18, 82, 43], ""other"": {""Living room"": 297}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range"", ""Mid-range"", ""Mid-range""], ""other"": {""Living room"": ""Budget-friendly""}}","[""Yes"", ""Yes"", ""No"", ""Yes""]",1259,Chorlton,110818.28,377700.0
"[""Bathroom"", ""Kitchen""]",0,1,"{""bedrooms"": [], ""bathrooms"": [88], ""other"": {""Kitchen"": 265}}","{""bedrooms"": [], ""bathrooms"": [87], ""other"": {""Kitchen"": 43}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Kitchen"": ""Mid-range""}}","[""Yes"", ""Yes""]",973,Rochdale,48624.42999999999,157139.5
"[""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 123}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 38}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""Yes""]",437,Salford,22224.43,134596.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 138}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 246}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes""]",1731,Stretford,39455.78,571230.0
"[""Bedroom"", ""Kitchen""]",3,0,"{""bedrooms"": [161, 174, 133], ""bathrooms"": [], ""other"": {""Kitchen"": 226}}","{""bedrooms"": [193, 9, 43], ""bathrooms"": [], ""other"": {""Kitchen"": 17}}","{""bedrooms"": [""Budget-friendly"", ""Mid-range"", ""High-end""], ""bathrooms"": [], ""other"": {""Kitchen"": ""High-end""}}","[""Yes"", ""Yes"", ""Yes"", ""No""]",1244,Sale,119286.86,345210.0
"[""Bedroom"", ""Bathroom""]",3,2,"{""bedrooms"": [96, 202, 169], ""bathrooms"": [100, 61], ""other"": {}}","{""bedrooms"": [203, 48, 29], ""bathrooms"": [14, 3], ""other"": {}}","{""bedrooms"": [""Mid-range"", ""Budget-friendly"", ""Budget-friendly""], ""bathrooms"": [""High-end"", ""Mid-range""], ""other"": {}}","[""Yes"", ""Yes"", ""Yes"", ""Yes"", ""No""]",1126,Withington,138083.56,270240.0
"[""Bathroom"", ""Living room""]",0,3,"{""bedrooms"": [], ""bathrooms"": [61, 61, 73], ""other"": {""Living room"": 370}}","{""bedrooms"": [], ""bathrooms"": [73, 56, 67], ""other"": {""Living room"": 98}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range"", ""Budget-friendly"", ""Budget-friendly""], ""other"": {""Living room"": ""Mid-range""}}","[""No"", ""No"", ""No"", ""Yes""]",1812,Altrincham,144295.74,570780.0
"[""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 277}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 210}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""Yes""]",1266,Stretford,27400.64,417780.0
"[""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 188}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 209}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""High-end""}}","[""Yes""]",1087,Cheadle,36018.56,445670.0
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 344}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 201}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range""}}","[""No""]",1517,Oldham,28139.67,303400.0
"[""Bedroom"", ""Other/Custom""]",1,0,"{""bedrooms"": [112], ""bathrooms"": [], ""other"": {""Other/Custom"": 106}}","{""bedrooms"": [76], ""bathrooms"": [], ""other"": {""Other/Custom"": 300}}","{""bedrooms"": [""High-end""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""No""]",1449,Ashton-under-Lyne,67516.91,264804.75
"[""Full renovation""]",1,1,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 1032}}","{""bedrooms"": [0], ""bathrooms"": [0], ""other"": {""Full renovation"": 228}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""High-end""}}","[""No""]",1630,Wigan,134642.94,256725.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 250}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 27}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes""]",1042,Levenshulme,22961.45,332398.0
"[""Bedroom""]",2,0,"{""bedrooms"": [152, 185], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [243, 29], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""Budget-friendly"", ""Mid-range""], ""bathrooms"": [], ""other"": {}}","[""Yes"", ""No""]",1706,Sale,78820.48999999999,473415.0
"[""Full renovation""]",3,2,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 1011}}","{""bedrooms"": [0, 0, 0], ""bathrooms"": [0, 0], ""other"": {""Full renovation"": 381}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Budget-friendly""}}","[""Yes""]",1630,Stockport,220709.35,317850.0
"[""Living room"", ""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 450, ""Kitchen"": 247, ""Other/Custom"": 90}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 63, ""Kitchen"": 186, ""Other/Custom"": 125}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""No"", ""Yes""]",1491,Wigan,82835.92,234832.5
"[""Bedroom""]",4,0,"{""bedrooms"": [167, 148, 184, 92], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [55, 9, 59, 51], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""Mid-range"", ""Budget-friendly"", ""High-end"", ""Budget-friendly""], ""bathrooms"": [], ""other"": {}}","[""No"", ""Yes"", ""Yes"", ""No""]",1077,Oldham,98397.18,161550.0
"[""Living room"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 209, ""Other/Custom"": 207}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 340, ""Other/Custom"": 164}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes""]",1490,Wigan,69534.5,265965.0
"[""Bedroom"", ""Other/Custom""]",3,0,"{""bedrooms"": [171, 142, 143], ""bathrooms"": [], ""other"": {""Other/Custom"": 221}}","{""bedrooms"": [91, 184, 2], ""bathrooms"": [], ""other"": {""Other/Custom"": 71}}","{""bedrooms"": [""High-end"", ""Budget-friendly"", ""Mid-range""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""High-end""}}","[""No"", ""No"", ""No"", ""Yes""]",1650,Stockport,160520.58000000002,321750.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 241}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 184}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes""]",1200,Stockport,27142.29,312000.0
"[""Bathroom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [89], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [38], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly""], ""other"": {}}","[""No""]",995,Withington,18680.71,350240.0
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 369}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 243}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end""}}","[""Yes""]",1344,Trafford,33426.6,524160.0
"[""Bedroom""]",1,0,"{""bedrooms"": [142], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [16], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""High-end""], ""bathrooms"": [], ""other"": {}}","[""Yes""]",1609,Stockport,42596.33,418340.0
"[""Living room"", ""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 155, ""Kitchen"": 129, ""Other/Custom"": 156}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 308, ""Kitchen"": 152, ""Other/Custom"": 124}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range"", ""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""No"", ""Yes""]",1711,Bolton,120546.24,269482.5
"[""Bedroom"", ""Bathroom"", ""Other/Custom""]",1,1,"{""bedrooms"": [176], ""bathrooms"": [93], ""other"": {""Other/Custom"": 124}}","{""bedrooms"": [220], ""bathrooms"": [96], ""other"": {""Other/Custom"": 83}}","{""bedrooms"": [""High-end""], ""bathrooms"": [""Mid-range""], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""Yes"", ""Yes""]",1559,Tameside,89526.41,257235.0
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 240, ""Other/Custom"": 127}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 292, ""Other/Custom"": 67}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""High-end""}}","[""Yes"", ""No""]",1183,Withington,61001.29,321776.0
"[""Bedroom"", ""Bathroom""]",3,2,"{""bedrooms"": [216, 217, 129], ""bathrooms"": [109, 45], ""other"": {}}","{""bedrooms"": [94, 167, 30], ""bathrooms"": [92, 103], ""other"": {}}","{""bedrooms"": [""Mid-range"", ""High-end"", ""Mid-range""], ""bathrooms"": [""High-end"", ""High-end""], ""other"": {}}","[""Yes"", ""Yes"", ""Yes"", ""Yes"", ""No""]",2040,Trafford,215315.77,596700.0
"[""Bathroom"", ""Other/Custom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [105], ""other"": {""Other/Custom"": 268}}","{""bedrooms"": [], ""bathrooms"": [6], ""other"": {""Other/Custom"": 110}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly""], ""other"": {""Other/Custom"": ""High-end""}}","[""No"", ""Yes""]",1096,Didsbury,47100.25,391272.0
"[""Bedroom"", ""Living room""]",4,0,"{""bedrooms"": [122, 176, 132, 94], ""bathrooms"": [], ""other"": {""Living room"": 373}}","{""bedrooms"": [4, 94, 39, 21], ""bathrooms"": [], ""other"": {""Living room"": 329}}","{""bedrooms"": [""High-end"", ""Mid-range"", ""Mid-range"", ""Mid-range""], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range""}}","[""Yes"", ""Yes"", ""Yes"", ""Yes"", ""Yes""]",1703,Bolton,208362.19,268222.5
"[""Bathroom"", ""Living room""]",0,2,"{""bedrooms"": [], ""bathrooms"": [59, 105], ""other"": {""Living room"": 391}}","{""bedrooms"": [], ""bathrooms"": [44, 42], ""other"": {""Living room"": 21}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly"", ""Mid-range""], ""other"": {""Living room"": ""Budget-friendly""}}","[""Yes"", ""Yes"", ""Yes""]",1282,Sale,75968.06,355755.0
"[""Bedroom""]",1,0,"{""bedrooms"": [172], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [99], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""Mid-range""], ""bathrooms"": [], ""other"": {}}","[""No""]",753,Stockport,22720.2,215358.0
"[""Bedroom""]",3,0,"{""bedrooms"": [140, 108, 131], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [170, 21, 12], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""Mid-range"", ""High-end"", ""Mid-range""], ""bathrooms"": [], ""other"": {}}","[""Yes"", ""Yes"", ""Yes""]",1355,Sale,85640.56999999999,376012.5
"[""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 201}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 223}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Mid-range""}}","[""Yes""]",1192,Levenshulme,28665.62,345680.0
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 283}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 218}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range""}}","[""Yes""]",1601,Stockport,40630.07,416260.0
"[""Living room"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 234, ""Other/Custom"": 282}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 35, ""Other/Custom"": 26}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Budget-friendly"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""Yes""]",1321,Bury,50621.27,258255.5
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 154, ""Other/Custom"": 288}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 298, ""Other/Custom"": 27}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Mid-range"", ""Other/Custom"": ""High-end""}}","[""No"", ""No""]",1049,Levenshulme,56889.77,258578.5
"[""Bathroom"", ""Other/Custom""]",0,3,"{""bedrooms"": [], ""bathrooms"": [68, 70, 117], ""other"": {""Other/Custom"": 234}}","{""bedrooms"": [], ""bathrooms"": [52, 92, 118], ""other"": {""Other/Custom"": 93}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly"", ""High-end"", ""Mid-range""], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""No"", ""Yes"", ""Yes"", ""Yes""]",1113,Wigan,108361.01,175297.5
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 159}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 216}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes""]",842,Stretford,23596.8,305646.0
"[""Bathroom"", ""Kitchen""]",0,1,"{""bedrooms"": [], ""bathrooms"": [71], ""other"": {""Kitchen"": 303}}","{""bedrooms"": [], ""bathrooms"": [30], ""other"": {""Kitchen"": 72}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Kitchen"": ""Mid-range""}}","[""Yes"", ""Yes""]",1371,Didsbury,59653.71000000001,489447.0
"[""Bedroom"", ""Bathroom"", ""Kitchen""]",3,3,"{""bedrooms"": [95, 217, 112], ""bathrooms"": [117, 102, 105], ""other"": {""Kitchen"": 262}}","{""bedrooms"": [57, 135, 3], ""bathrooms"": [20, 60, 5], ""other"": {""Kitchen"": 91}}","{""bedrooms"": [""Budget-friendly"", ""High-end"", ""Mid-range""], ""bathrooms"": [""Mid-range"", ""High-end"", ""Budget-friendly""], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""Yes"", ""Yes"", ""Yes"", ""Yes"", ""No"", ""No"", ""No""]",1085,Chorlton,167001.24000000002,325500.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 100}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 9}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Mid-range""}}","[""No""]",1241,Didsbury,26352.48,521220.0
"[""Bathroom"", ""Other/Custom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [104, 48], ""other"": {""Other/Custom"": 231}}","{""bedrooms"": [], ""bathrooms"": [20, 59], ""other"": {""Other/Custom"": 32}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""Mid-range""], ""other"": {""Other/Custom"": ""Mid-range""}}","[""No"", ""Yes"", ""Yes""]",1612,Trafford,124449.53,471510.0
"[""Living room"", ""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 224, ""Kitchen"": 234}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 267, ""Kitchen"": 152}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Kitchen"": ""High-end""}}","[""Yes"", ""Yes""]",2195,Altrincham,105293.47,691425.0
"[""Living room"", ""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 263, ""Kitchen"": 331, ""Other/Custom"": 123}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 157, ""Kitchen"": 84, ""Other/Custom"": 24}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""Mid-range""}}","[""Yes"", ""Yes"", ""No""]",1274,Oldham,85340.59,191100.0
"[""Bedroom"", ""Other/Custom""]",2,0,"{""bedrooms"": [160, 156], ""bathrooms"": [], ""other"": {""Other/Custom"": 168}}","{""bedrooms"": [57, 229], ""bathrooms"": [], ""other"": {""Other/Custom"": 94}}","{""bedrooms"": [""High-end"", ""Budget-friendly""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Mid-range""}}","[""No"", ""Yes"", ""No""]",1385,Prestwich,84981.91,311625.0
"[""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 182}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 241}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""High-end""}}","[""Yes""]",967,Bolton,34881.14,203070.0
"[""Bathroom"", ""Other/Custom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [42], ""other"": {""Other/Custom"": 243}}","{""bedrooms"": [], ""bathrooms"": [82], ""other"": {""Other/Custom"": 126}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes""]",1128,Withington,62291.91,306816.0
"[""Bedroom""]",3,0,"{""bedrooms"": [191, 140, 145], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [145, 218, 86], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""Mid-range"", ""Mid-range"", ""High-end""], ""bathrooms"": [], ""other"": {}}","[""No"", ""Yes"", ""Yes""]",1768,Bolton,124274.27,278460.0
"[""Bathroom""]",0,3,"{""bedrooms"": [], ""bathrooms"": [96, 120, 101], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [76, 1, 29], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range"", ""Mid-range"", ""Budget-friendly""], ""other"": {}}","[""Yes"", ""Yes"", ""Yes""]",1020,Prestwich,65731.2,260100.0
"[""Bedroom""]",1,0,"{""bedrooms"": [127], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [24], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""High-end""], ""bathrooms"": [], ""other"": {}}","[""Yes""]",927,Withington,26917.3,296640.0
"[""Bedroom"", ""Kitchen""]",1,0,"{""bedrooms"": [125], ""bathrooms"": [], ""other"": {""Kitchen"": 123}}","{""bedrooms"": [104], ""bathrooms"": [], ""other"": {""Kitchen"": 76}}","{""bedrooms"": [""Budget-friendly""], ""bathrooms"": [], ""other"": {""Kitchen"": ""Mid-range""}}","[""No"", ""Yes""]",2002,Trafford,74992.8,585585.0
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 301, ""Other/Custom"": 116}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 238, ""Other/Custom"": 24}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""High-end"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""No""]",1366,Wigan,64646.42,243831.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 182}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 111}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes""]",1000,Stretford,27458.29,330000.0
